"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.545294,0.518437,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.530112,0.040177,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.534328,0.214726,"ns/op",40000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.537000,0.152572,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.542487,0.294818,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.537825,0.135079,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.550682,0.277127,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkIsEmpty","avgt",1,3,0.586989,0.157942,"ns/op",100000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,1416551.399365,810600.800733,"ns/op",10000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,3235836.463176,1171703.980898,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,5465356.684541,6003928.965375,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,8363435.456557,2600988.224387,"ns/op",40000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,10740757.667951,3775440.843377,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,17498613.275597,15101148.932643,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,20355970.922840,22704195.733283,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,24942007.936508,3612294.688369,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkListConstructor","avgt",1,3,25719680.315664,27226004.846395,"ns/op",100000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,43.604027,5.602812,"ns/op",10000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,49.769153,11.707540,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,46.694663,7.093459,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,38.919307,8.045632,"ns/op",40000
